Date,Confirmed,Location
2020/07/13,0,岩手県
2020/07/14,0,岩手県
2020/07/15,0,岩手県
2020/07/16,0,岩手県
2020/07/17,0,岩手県
2020/07/18,0,岩手県
2020/07/19,0,岩手県
2020/07/20,0,岩手県
2020/07/21,0,岩手県
2020/07/22,0,岩手県
2020/07/23,0,岩手県
2020/07/24,0,岩手県
2020/07/25,0,岩手県
2020/07/26,0,岩手県
2020/07/27,0,岩手県
2020/07/28,0,岩手県
2020/07/29,2,岩手県
2020/07/30,1,岩手県
2020/07/31,1,岩手県
2020/08/01,0,岩手県
2020/08/02,0,岩手県
2020/08/03,0,岩手県
2020/08/04,0,岩手県
2020/08/05,1,岩手県
2020/08/06,1,岩手県
2020/08/07,1,岩手県
2020/08/08,0,岩手県
2020/08/09,0,岩手県
2020/08/10,0,岩手県
2020/08/11,0,岩手県
2020/08/12,0,岩手県
2020/08/13,1,岩手県
2020/08/14,0,岩手県
2020/08/15,0,岩手県
2020/08/16,1,岩手県
2020/08/17,0,岩手県
2020/08/18,0,岩手県
2020/08/19,0,岩手県
2020/08/20,2,岩手県
2020/08/21,0,岩手県
2020/08/22,0,岩手県
2020/08/23,1,岩手県
2020/08/24,0,岩手県
2020/08/25,1,岩手県
2020/08/26,6,岩手県
2020/08/27,0,岩手県
2020/08/28,0,岩手県
2020/08/29,0,岩手県
2020/08/30,0,岩手県
2020/08/31,0,岩手県
2020/09/01,3,岩手県
2020/09/02,0,岩手県
2020/09/03,0,岩手県
2020/09/04,1,岩手県
2020/09/05,0,岩手県
2020/09/06,0,岩手県
2020/09/07,0,岩手県
2020/09/08,0,岩手県
2020/09/09,0,岩手県
2020/09/10,0,岩手県
2020/09/11,0,岩手県
2020/09/12,0,岩手県
2020/09/13,0,岩手県
2020/09/14,0,岩手県
2020/09/15,0,岩手県
2020/09/16,0,岩手県
2020/09/17,0,岩手県
2020/09/18,0,岩手県
2020/09/19,0,岩手県
2020/09/20,0,岩手県
2020/09/21,0,岩手県
2020/09/22,0,岩手県
2020/09/23,0,岩手県
2020/09/24,0,岩手県
2020/09/25,0,岩手県
2020/09/26,0,岩手県
2020/09/27,0,岩手県
2020/09/28,0,岩手県
2020/09/29,0,岩手県
2020/09/30,0,岩手県
2020/10/01,0,岩手県
2020/10/02,0,岩手県
2020/10/03,1,岩手県
2020/10/04,0,岩手県
2020/10/05,0,岩手県
2020/10/06,0,岩手県
2020/10/07,0,岩手県
2020/10/08,0,岩手県
2020/10/09,0,岩手県
2020/10/10,0,岩手県
2020/10/11,0,岩手県
2020/10/12,0,岩手県
2020/10/13,1,岩手県
2020/10/14,0,岩手県
2020/10/15,1,岩手県
2020/10/16,0,岩手県
2020/10/17,0,岩手県
2020/10/18,0,岩手県
2020/10/19,0,岩手県
2020/10/20,0,岩手県
2020/10/21,0,岩手県
2020/10/22,0,岩手県
2020/10/23,1,岩手県
2020/10/24,0,岩手県
2020/10/25,0,岩手県
2020/10/26,0,岩手県
2020/10/27,0,岩手県
2020/10/28,0,岩手県
2020/10/29,0,岩手県
2020/10/30,0,岩手県
2020/10/31,0,岩手県
2020/11/01,0,岩手県
2020/11/02,0,岩手県
2020/11/03,2,岩手県
2020/11/04,0,岩手県
2020/11/05,0,岩手県
2020/11/06,1,岩手県
2020/11/07,0,岩手県
2020/11/08,0,岩手県
2020/11/09,1,岩手県
2020/11/10,2,岩手県
2020/11/11,8,岩手県
2020/11/12,10,岩手県
2020/11/13,13,岩手県
2020/11/14,5,岩手県
2020/11/15,6,岩手県
2020/11/16,2,岩手県
2020/11/17,9,岩手県
2020/11/18,3,岩手県
2020/11/19,8,岩手県
2020/11/20,15,岩手県
2020/11/21,15,岩手県
2020/11/22,10,岩手県
2020/11/23,4,岩手県
2020/11/24,14,岩手県
2020/11/25,7,岩手県
2020/11/26,13,岩手県
2020/11/27,4,岩手県
2020/11/28,4,岩手県
2020/11/29,8,岩手県
2020/11/30,3,岩手県
2020/12/01,10,岩手県
2020/12/02,4,岩手県
2020/12/03,4,岩手県
2020/12/04,1,岩手県
2020/12/05,7,岩手県
2020/12/06,0,岩手県
2020/12/07,0,岩手県
2020/12/08,4,岩手県
2020/12/09,1,岩手県
2020/12/10,5,岩手県
2020/12/11,22,岩手県
2020/12/12,43,岩手県
2020/12/13,7,岩手県
2020/12/14,4,岩手県
2020/12/15,9,岩手県
2020/12/16,3,岩手県
2020/12/17,9,岩手県
2020/12/18,0,岩手県
2020/12/19,3,岩手県
2020/12/20,5,岩手県
2020/12/21,1,岩手県
2020/12/22,5,岩手県
2020/12/23,2,岩手県
2020/12/24,5,岩手県
2020/12/25,5,岩手県
2020/12/26,10,岩手県
2020/12/27,9,岩手県
2020/12/28,7,岩手県
2020/12/29,1,岩手県
2020/12/30,2,岩手県
2020/12/31,3,岩手県
2021/01/01,4,岩手県
2021/01/02,2,岩手県
2021/01/03,3,岩手県
2021/01/04,0,岩手県
2021/01/05,6,岩手県
2021/01/06,2,岩手県
2021/01/07,3,岩手県
2021/01/08,5,岩手県
2021/01/09,7,岩手県
2021/01/10,12,岩手県
2021/01/11,3,岩手県
2021/01/12,2,岩手県
2021/01/13,10,岩手県
2021/01/14,5,岩手県
2021/01/15,5,岩手県
2021/01/16,3,岩手県
2021/01/17,10,岩手県
2021/01/18,4,岩手県
2021/01/19,4,岩手県
2021/01/20,8,岩手県
2021/01/21,1,岩手県
2021/01/22,1,岩手県
2021/01/23,2,岩手県
2021/01/24,1,岩手県
2021/01/25,0,岩手県
2021/01/26,1,岩手県
2021/01/27,6,岩手県
2021/01/28,0,岩手県
2021/01/29,0,岩手県
2021/01/30,1,岩手県
2021/01/31,0,岩手県
2021/02/01,0,岩手県
2021/02/02,3,岩手県
2021/02/03,6,岩手県
2021/02/04,4,岩手県
2021/02/05,2,岩手県
2021/02/06,2,岩手県
2021/02/07,1,岩手県
2021/02/08,0,岩手県
2021/02/09,2,岩手県
2021/02/10,2,岩手県
2021/02/11,1,岩手県
2021/02/12,0,岩手県
2021/02/13,1,岩手県
2021/02/14,1,岩手県
2021/02/15,3,岩手県
2021/02/16,6,岩手県
2021/02/17,9,岩手県
2021/02/18,4,岩手県
2021/02/19,6,岩手県
2021/02/20,4,岩手県
2021/02/21,0,岩手県
2021/02/22,0,岩手県
2021/02/23,0,岩手県
2021/02/24,0,岩手県
2021/02/25,0,岩手県
2021/02/26,0,岩手県
2021/02/27,1,岩手県
2021/02/28,0,岩手県
2021/03/01,0,岩手県
2021/03/02,0,岩手県
2021/03/03,0,岩手県
2021/03/04,0,岩手県
2021/03/05,1,岩手県
2021/03/06,0,岩手県
2021/03/07,0,岩手県
2021/03/08,0,岩手県
2021/03/09,0,岩手県
2021/03/10,0,岩手県
2021/03/11,2,岩手県
2021/03/12,1,岩手県
2021/03/13,3,岩手県
2021/03/14,3,岩手県
2021/03/15,1,岩手県
2021/03/16,0,岩手県
2021/03/17,6,岩手県
2021/03/18,4,岩手県
2021/03/19,8,岩手県
2021/03/20,2,岩手県
2021/03/21,2,岩手県
2021/03/22,1,岩手県
2021/03/23,1,岩手県
2021/03/24,2,岩手県
2021/03/25,5,岩手県
2021/03/26,5,岩手県
2021/03/27,3,岩手県
2021/03/28,4,岩手県
2021/03/29,1,岩手県
2021/03/30,5,岩手県
2021/03/31,7,岩手県
2020/01/16,0,宮城県
2020/01/17,0,宮城県
2020/01/18,0,宮城県
2020/01/19,0,宮城県
2020/01/20,0,宮城県
2020/01/21,0,宮城県
2020/01/22,0,宮城県
2020/01/23,0,宮城県
2020/01/24,0,宮城県
2020/01/25,0,宮城県
2020/01/26,0,宮城県
2020/01/27,0,宮城県
2020/01/28,0,宮城県
2020/01/29,0,宮城県
2020/01/30,0,宮城県
2020/01/31,0,宮城県
2020/02/01,0,宮城県
2020/02/02,0,宮城県
2020/02/03,0,宮城県
2020/02/04,0,宮城県
2020/02/05,0,宮城県
2020/02/06,0,宮城県
2020/02/07,0,宮城県
2020/02/08,0,宮城県
2020/02/09,0,宮城県
2020/02/10,0,宮城県
2020/02/11,0,宮城県
2020/02/12,0,宮城県
2020/02/13,0,宮城県
2020/02/14,0,宮城県
2020/02/15,0,宮城県
2020/02/16,0,宮城県
2020/02/17,0,宮城県
2020/02/18,0,宮城県
2020/02/19,0,宮城県
2020/02/20,0,宮城県
2020/02/21,0,宮城県
2020/02/22,0,宮城県
2020/02/23,0,宮城県
2020/02/24,0,宮城県
2020/02/25,0,宮城県
2020/02/26,0,宮城県
2020/02/27,0,宮城県
2020/02/28,0,宮城県
2020/02/29,1,宮城県
2020/03/01,0,宮城県
2020/03/02,0,宮城県
2020/03/03,0,宮城県
2020/03/04,0,宮城県
2020/03/05,0,宮城県
2020/03/06,0,宮城県
2020/03/07,0,宮城県
2020/03/08,0,宮城県
2020/03/09,0,宮城県
2020/03/10,0,宮城県
2020/03/11,0,宮城県
2020/03/12,0,宮城県
2020/03/13,0,宮城県
2020/03/14,0,宮城県
2020/03/15,0,宮城県
2020/03/16,0,宮城県
2020/03/17,0,宮城県
2020/03/18,0,宮城県
2020/03/19,0,宮城県
2020/03/20,0,宮城県
2020/03/21,0,宮城県
2020/03/22,0,宮城県
2020/03/23,0,宮城県
2020/03/24,0,宮城県
2020/03/25,0,宮城県
2020/03/26,1,宮城県
2020/03/27,0,宮城県
2020/03/28,0,宮城県
2020/03/29,2,宮城県
2020/03/30,2,宮城県
2020/03/31,1,宮城県
2020/04/01,4,宮城県
2020/04/02,1,宮城県
2020/04/03,6,宮城県
2020/04/04,2,宮城県
2020/04/05,3,宮城県
2020/04/06,3,宮城県
2020/04/07,6,宮城県
2020/04/08,2,宮城県
2020/04/09,2,宮城県
2020/04/10,2,宮城県
2020/04/11,7,宮城県
2020/04/12,6,宮城県
2020/04/13,3,宮城県
2020/04/14,10,宮城県
2020/04/15,1,宮城県
2020/04/16,10,宮城県
2020/04/17,4,宮城県
2020/04/18,4,宮城県
2020/04/19,0,宮城県
2020/04/20,1,宮城県
2020/04/21,0,宮城県
2020/04/22,0,宮城県
2020/04/23,0,宮城県
2020/04/24,0,宮城県
2020/04/25,1,宮城県
2020/04/26,0,宮城県
2020/04/27,1,宮城県
2020/04/28,2,宮城県
2020/04/29,0,宮城県
2020/04/30,0,宮城県
2020/05/01,0,宮城県
2020/05/02,0,宮城県
2020/05/03,0,宮城県
2020/05/04,0,宮城県
2020/05/05,0,宮城県
2020/05/06,0,宮城県
2020/05/07,0,宮城県
2020/05/08,0,宮城県
2020/05/09,0,宮城県
2020/05/10,0,宮城県
2020/05/11,0,宮城県
2020/05/12,0,宮城県
2020/05/13,0,宮城県
2020/05/14,0,宮城県
2020/05/15,0,宮城県
2020/05/16,0,宮城県
2020/05/17,0,宮城県
2020/05/18,0,宮城県
2020/05/19,0,宮城県
2020/05/20,0,宮城県
2020/05/21,0,宮城県
2020/05/22,0,宮城県
2020/05/23,0,宮城県
2020/05/24,0,宮城県
2020/05/25,0,宮城県
2020/05/26,0,宮城県
2020/05/27,0,宮城県
2020/05/28,0,宮城県
2020/05/29,0,宮城県
2020/05/30,0,宮城県
2020/05/31,0,宮城県
2020/06/01,0,宮城県
2020/06/02,0,宮城県
2020/06/03,0,宮城県
2020/06/04,0,宮城県
2020/06/05,0,宮城県
2020/06/06,0,宮城県
2020/06/07,0,宮城県
2020/06/08,0,宮城県
2020/06/09,0,宮城県
2020/06/10,0,宮城県
2020/06/11,0,宮城県
2020/06/12,0,宮城県
2020/06/13,0,宮城県
2020/06/14,0,宮城県
2020/06/15,0,宮城県
2020/06/16,0,宮城県
2020/06/17,0,宮城県
2020/06/18,1,宮城県
2020/06/19,0,宮城県
2020/06/20,0,宮城県
2020/06/21,0,宮城県
2020/06/22,1,宮城県
2020/06/23,0,宮城県
2020/06/24,1,宮城県
2020/06/25,0,宮城県
2020/06/26,1,宮城県
2020/06/27,0,宮城県
2020/06/28,2,宮城県
2020/06/29,0,宮城県
2020/06/30,0,宮城県
2020/07/01,1,宮城県
2020/07/02,0,宮城県
2020/07/03,2,宮城県
2020/07/04,1,宮城県
2020/07/05,0,宮城県
2020/07/06,0,宮城県
2020/07/07,0,宮城県
2020/07/08,1,宮城県
2020/07/09,1,宮城県
2020/07/10,0,宮城県
2020/07/11,4,宮城県
2020/07/12,2,宮城県
2020/07/13,2,宮城県
2020/07/14,2,宮城県
2020/07/15,2,宮城県
2020/07/16,14,宮城県
2020/07/17,3,宮城県
2020/07/18,3,宮城県
2020/07/19,0,宮城県
2020/07/20,4,宮城県
2020/07/21,0,宮城県
2020/07/22,2,宮城県
2020/07/23,2,宮城県
2020/07/24,0,宮城県
2020/07/25,2,宮城県
2020/07/26,0,宮城県
2020/07/27,5,宮城県
2020/07/28,2,宮城県
2020/07/29,4,宮城県
2020/07/30,5,宮城県
2020/07/31,2,宮城県
2020/08/01,5,宮城県
2020/08/02,3,宮城県
2020/08/03,6,宮城県
2020/08/04,2,宮城県
2020/08/05,1,宮城県
2020/08/06,3,宮城県
2020/08/07,1,宮城県
2020/08/08,1,宮城県
2020/08/09,0,宮城県
2020/08/10,0,宮城県
2020/08/11,0,宮城県
2020/08/12,2,宮城県
2020/08/13,0,宮城県
2020/08/14,0,宮城県
2020/08/15,0,宮城県
2020/08/16,0,宮城県
2020/08/17,1,宮城県
2020/08/18,1,宮城県
2020/08/19,1,宮城県
2020/08/20,2,宮城県
2020/08/21,2,宮城県
2020/08/22,0,宮城県
2020/08/23,1,宮城県
2020/08/24,0,宮城県
2020/08/25,0,宮城県
2020/08/26,0,宮城県
2020/08/27,1,宮城県
2020/08/28,5,宮城県
2020/08/29,5,宮城県
2020/08/30,1,宮城県
2020/08/31,3,宮城県
2020/09/01,3,宮城県
2020/09/02,4,宮城県
2020/09/03,12,宮城県
2020/09/04,5,宮城県
2020/09/05,8,宮城県
2020/09/06,3,宮城県
2020/09/07,7,宮城県
2020/09/08,7,宮城県
2020/09/09,11,宮城県
2020/09/10,8,宮城県
2020/09/11,15,宮城県
2020/09/12,12,宮城県
2020/09/13,8,宮城県
2020/09/14,3,宮城県
2020/09/15,18,宮城県
2020/09/16,6,宮城県
2020/09/17,9,宮城県
2020/09/18,5,宮城県
2020/09/19,14,宮城県
2020/09/20,2,宮城県
2020/09/21,2,宮城県
2020/09/22,3,宮城県
2020/09/23,3,宮城県
2020/09/24,8,宮城県
2020/09/25,2,宮城県
2020/09/26,4,宮城県
2020/09/27,3,宮城県
2020/09/28,5,宮城県
2020/09/29,2,宮城県
2020/09/30,7,宮城県
2020/10/01,7,宮城県
2020/10/02,5,宮城県
2020/10/03,7,宮城県
2020/10/04,3,宮城県
2020/10/05,5,宮城県
2020/10/06,8,宮城県
2020/10/07,12,宮城県
2020/10/08,8,宮城県
2020/10/09,13,宮城県
2020/10/10,10,宮城県
2020/10/11,2,宮城県
2020/10/12,5,宮城県
2020/10/13,8,宮城県
2020/10/14,5,宮城県
2020/10/15,4,宮城県
2020/10/16,14,宮城県
2020/10/17,2,宮城県
2020/10/18,2,宮城県
2020/10/19,3,宮城県
2020/10/20,9,宮城県
2020/10/21,6,宮城県
2020/10/22,1,宮城県
2020/10/23,20,宮城県
2020/10/24,7,宮城県
2020/10/25,30,宮城県
2020/10/26,8,宮城県
2020/10/27,45,宮城県
2020/10/28,24,宮城県
2020/10/29,10,宮城県
2020/10/30,11,宮城県
2020/10/31,26,宮城県
2020/11/01,16,宮城県
2020/11/02,29,宮城県
2020/11/03,16,宮城県
2020/11/04,16,宮城県
2020/11/05,18,宮城県
2020/11/06,13,宮城県
2020/11/07,18,宮城県
2020/11/08,13,宮城県
2020/11/09,7,宮城県
2020/11/10,20,宮城県
2020/11/11,33,宮城県
2020/11/12,18,宮城県
2020/11/13,30,宮城県
2020/11/14,10,宮城県
2020/11/15,5,宮城県
2020/11/16,7,宮城県
2020/11/17,32,宮城県
2020/11/18,19,宮城県
2020/11/19,15,宮城県
2020/11/20,14,宮城県
2020/11/21,16,宮城県
2020/11/22,9,宮城県
2020/11/23,16,宮城県
2020/11/24,12,宮城県
2020/11/25,19,宮城県
2020/11/26,21,宮城県
2020/11/27,13,宮城県
2020/11/28,13,宮城県
2020/11/29,7,宮城県
2020/11/30,9,宮城県
2020/12/01,11,宮城県
2020/12/02,9,宮城県
2020/12/03,21,宮城県
2020/12/04,21,宮城県
2020/12/05,21,宮城県
2020/12/06,18,宮城県
2020/12/07,8,宮城県
2020/12/08,17,宮城県
2020/12/09,43,宮城県
2020/12/10,38,宮城県
2020/12/11,46,宮城県
2020/12/12,35,宮城県
2020/12/13,29,宮城県
2020/12/14,16,宮城県
2020/12/15,37,宮城県
2020/12/16,45,宮城県
2020/12/17,54,宮城県
2020/12/18,16,宮城県
2020/12/19,47,宮城県
2020/12/20,33,宮城県
2020/12/21,6,宮城県
2020/12/22,41,宮城県
2020/12/23,51,宮城県
2020/12/24,48,宮城県
2020/12/25,48,宮城県
2020/12/26,56,宮城県
2020/12/27,39,宮城県
2020/12/28,28,宮城県
2020/12/29,39,宮城県
2020/12/30,34,宮城県
2020/12/31,26,宮城県
2021/01/01,30,宮城県
2021/01/02,4,宮城県
2021/01/03,20,宮城県
2021/01/04,18,宮城県
2021/01/05,37,宮城県
2021/01/06,52,宮城県
2021/01/07,75,宮城県
2021/01/08,61,宮城県
2021/01/09,72,宮城県
2021/01/10,63,宮城県
2021/01/11,31,宮城県
2021/01/12,20,宮城県
2021/01/13,52,宮城県
2021/01/14,87,宮城県
2021/01/15,52,宮城県
2021/01/16,44,宮城県
2021/01/17,40,宮城県
2021/01/18,35,宮城県
2021/01/19,61,宮城県
2021/01/20,45,宮城県
2021/01/21,51,宮城県
2021/01/22,51,宮城県
2021/01/23,48,宮城県
2021/01/24,24,宮城県
2021/01/25,11,宮城県
2021/01/26,27,宮城県
2021/01/27,27,宮城県
2021/01/28,27,宮城県
2021/01/29,13,宮城県
2021/01/30,23,宮城県
2021/01/31,17,宮城県
2021/02/01,7,宮城県
2021/02/02,9,宮城県
2021/02/03,11,宮城県
2021/02/04,9,宮城県
2021/02/05,11,宮城県
2021/02/06,13,宮城県
2021/02/07,8,宮城県
2021/02/08,0,宮城県
2021/02/09,5,宮城県
2021/02/10,6,宮城県
2021/02/11,1,宮城県
2021/02/12,2,宮城県
2021/02/13,5,宮城県
2021/02/14,10,宮城県
2021/02/15,4,宮城県
2021/02/16,9,宮城県
2021/02/17,2,宮城県
2021/02/18,7,宮城県
2021/02/19,12,宮城県
2021/02/20,14,宮城県
2021/02/21,9,宮城県
2021/02/22,0,宮城県
2021/02/23,12,宮城県
2021/02/24,5,宮城県
2021/02/25,5,宮城県
2021/02/26,5,宮城県
2021/02/27,19,宮城県
2021/02/28,14,宮城県
2021/03/01,9,宮城県
2021/03/02,21,宮城県
2021/03/03,27,宮城県
2021/03/04,22,宮城県
2021/03/05,22,宮城県
2021/03/06,34,宮城県
2021/03/07,32,宮城県
2021/03/08,29,宮城県
2021/03/09,35,宮城県
2021/03/10,36,宮城県
2021/03/11,53,宮城県
2021/03/12,49,宮城県
2021/03/13,55,宮城県
2021/03/14,49,宮城県
2021/03/15,20,宮城県
2021/03/16,69,宮城県
2021/03/17,107,宮城県
2021/03/18,97,宮城県
2021/03/19,100,宮城県
2021/03/20,125,宮城県
2021/03/21,112,宮城県
2021/03/22,42,宮城県
2021/03/23,121,宮城県
2021/03/24,171,宮城県
2021/03/25,161,宮城県
2021/03/26,153,宮城県
2021/03/27,129,宮城県
2021/03/28,134,宮城県
2021/03/29,80,宮城県
2021/03/30,121,宮城県
2021/03/31,200,宮城県
2020/01/16,0,秋田県
2020/01/17,0,秋田県
2020/01/18,0,秋田県
2020/01/19,0,秋田県
2020/01/20,0,秋田県
2020/01/21,0,秋田県
2020/01/22,0,秋田県
2020/01/23,0,秋田県
2020/01/24,0,秋田県
2020/01/25,0,秋田県
2020/01/26,0,秋田県
2020/01/27,0,秋田県
2020/01/28,0,秋田県
2020/01/29,0,秋田県
2020/01/30,0,秋田県
2020/01/31,0,秋田県
2020/02/01,0,秋田県
2020/02/02,0,秋田県
2020/02/03,0,秋田県
2020/02/04,0,秋田県
2020/02/05,0,秋田県
2020/02/06,0,秋田県
2020/02/07,0,秋田県
2020/02/08,0,秋田県
2020/02/09,0,秋田県
2020/02/10,0,秋田県
2020/02/11,0,秋田県
2020/02/12,0,秋田県
2020/02/13,0,秋田県
2020/02/14,0,秋田県
2020/02/15,0,秋田県
2020/02/16,0,秋田県
2020/02/17,0,秋田県
2020/02/18,0,秋田県
2020/02/19,0,秋田県
2020/02/20,0,秋田県
2020/02/21,0,秋田県
2020/02/22,0,秋田県
2020/02/23,0,秋田県
2020/02/24,0,秋田県
2020/02/25,0,秋田県
2020/02/26,0,秋田県
2020/02/27,0,秋田県
2020/02/28,0,秋田県
2020/02/29,0,秋田県
2020/03/01,0,秋田県
2020/03/02,0,秋田県
2020/03/03,0,秋田県
2020/03/04,0,秋田県
2020/03/05,0,秋田県
2020/03/06,2,秋田県
2020/03/07,0,秋田県
2020/03/08,0,秋田県
2020/03/09,0,秋田県
2020/03/10,0,秋田県
2020/03/11,0,秋田県
2020/03/12,0,秋田県
2020/03/13,0,秋田県
2020/03/14,0,秋田県
2020/03/15,0,秋田県
2020/03/16,0,秋田県
2020/03/17,0,秋田県
2020/03/18,0,秋田県
2020/03/19,0,秋田県
2020/03/20,0,秋田県
2020/03/21,0,秋田県
2020/03/22,0,秋田県
2020/03/23,0,秋田県
2020/03/24,0,秋田県
2020/03/25,0,秋田県
2020/03/26,0,秋田県
2020/03/27,2,秋田県
2020/03/28,0,秋田県
2020/03/29,0,秋田県
2020/03/30,1,秋田県
2020/03/31,1,秋田県
2020/04/01,1,秋田県
2020/04/02,2,秋田県
2020/04/03,1,秋田県
2020/04/04,1,秋田県
2020/04/05,0,秋田県
2020/04/06,0,秋田県
2020/04/07,0,秋田県
2020/04/08,0,秋田県
2020/04/09,0,秋田県
2020/04/10,2,秋田県
2020/04/11,2,秋田県
2020/04/12,0,秋田県
2020/04/13,0,秋田県
2020/04/14,1,秋田県
2020/04/15,0,秋田県
2020/04/16,0,秋田県
2020/04/17,0,秋田県
2020/04/18,0,秋田県
2020/04/19,0,秋田県
2020/04/20,0,秋田県
2020/04/21,0,秋田県
2020/04/22,0,秋田県
2020/04/23,0,秋田県
2020/04/24,0,秋田県
2020/04/25,0,秋田県
2020/04/26,0,秋田県
2020/04/27,0,秋田県
2020/04/28,0,秋田県
2020/04/29,0,秋田県
2020/04/30,0,秋田県
2020/05/01,0,秋田県
2020/05/02,0,秋田県
2020/05/03,0,秋田県
2020/05/04,0,秋田県
2020/05/05,0,秋田県
2020/05/06,0,秋田県
2020/05/07,0,秋田県
2020/05/08,0,秋田県
2020/05/09,0,秋田県
2020/05/10,0,秋田県
2020/05/11,0,秋田県
2020/05/12,0,秋田県
2020/05/13,0,秋田県
2020/05/14,0,秋田県
2020/05/15,0,秋田県
2020/05/16,0,秋田県
2020/05/17,0,秋田県
2020/05/18,0,秋田県
2020/05/19,0,秋田県
2020/05/20,0,秋田県
2020/05/21,0,秋田県
2020/05/22,0,秋田県
2020/05/23,0,秋田県
2020/05/24,0,秋田県
2020/05/25,0,秋田県
2020/05/26,0,秋田県
2020/05/27,0,秋田県
2020/05/28,0,秋田県
2020/05/29,0,秋田県
2020/05/30,0,秋田県
2020/05/31,0,秋田県
2020/06/01,0,秋田県
2020/06/02,0,秋田県
2020/06/03,0,秋田県
2020/06/04,0,秋田県
2020/06/05,0,秋田県
2020/06/06,0,秋田県
2020/06/07,0,秋田県
2020/06/08,0,秋田県
2020/06/09,0,秋田県
2020/06/10,0,秋田県
2020/06/11,0,秋田県
2020/06/12,0,秋田県
2020/06/13,0,秋田県
2020/06/14,0,秋田県
2020/06/15,0,秋田県
2020/06/16,0,秋田県
2020/06/17,0,秋田県
2020/06/18,0,秋田県
2020/06/19,0,秋田県
2020/06/20,0,秋田県
2020/06/21,0,秋田県
2020/06/22,0,秋田県
2020/06/23,0,秋田県
2020/06/24,0,秋田県
2020/06/25,0,秋田県
2020/06/26,0,秋田県
2020/06/27,0,秋田県
2020/06/28,0,秋田県
2020/06/29,0,秋田県
2020/06/30,0,秋田県
2020/07/01,0,秋田県
2020/07/02,0,秋田県
